track_id,fase,inicio,fim
20170105,decay,2017-02-07 09:00:00,2017-02-08 06:00:00
20170111,intensification,2017-02-08 03:00:00,2017-02-14 00:00:00
20170111,residual,2017-02-14 03:00:00,2017-02-15 09:00:00
20170117,incipient,2017-02-10 12:00:00,2017-02-10 18:00:00
20170117,intensification,2017-02-10 21:00:00,2017-02-11 15:00:00
20170117,mature,2017-02-11 18:00:00,2017-02-12 00:00:00
20170117,decay,2017-02-12 03:00:00,2017-02-13 03:00:00
20170127,intensification,2017-02-13 12:00:00,2017-02-14 00:00:00
20170127,mature,2017-02-14 03:00:00,2017-02-14 09:00:00
20170127,decay,2017-02-14 12:00:00,2017-02-16 21:00:00
20170135,incipient,2017-02-15 12:00:00,2017-02-16 18:00:00
20170135,intensification,2017-02-16 21:00:00,2017-02-19 18:00:00
20170135,mature,2017-02-19 21:00:00,2017-02-20 12:00:00
20170135,decay,2017-02-20 15:00:00,2017-02-21 21:00:00
20170141,intensification,2017-02-18 09:00:00,2017-02-19 09:00:00
20170145,intensification,2017-02-19 12:00:00,2017-02-21 00:00:00
20170150,incipient,2017-02-21 03:00:00,2017-02-21 09:00:00
20170150,decay,2017-02-21 12:00:00,2017-02-21 18:00:00
20170150,intensification,2017-02-21 21:00:00,2017-02-22 21:00:00
20170154,incipient,2017-02-22 06:00:00,2017-02-22 12:00:00
20170154,intensification,2017-02-22 15:00:00,2017-02-24 06:00:00
20170154,mature,2017-02-24 09:00:00,2017-02-24 21:00:00
20170154,decay,2017-02-25 00:00:00,2017-02-27 09:00:00
20170167,decay,2017-02-25 00:00:00,2017-02-25 03:00:00
20170167,intensification,2017-02-25 06:00:00,2017-02-25 18:00:00
20170167,decay 2,2017-02-25 21:00:00,2017-02-26 03:00:00
20170171,incipient,2017-02-27 06:00:00,2017-02-27 18:00:00
20170171,decay,2017-02-27 21:00:00,2017-02-28 00:00:00
20170171,intensification,2017-02-28 03:00:00,2017-02-28 09:00:00
20170171,decay 2,2017-02-28 12:00:00,2017-02-28 21:00:00
20170181,intensification,2017-03-04 09:00:00,2017-03-04 21:00:00
20170181,decay,2017-03-05 00:00:00,2017-03-05 09:00:00
20170193,incipient,2017-03-08 03:00:00,2017-03-08 06:00:00
20170193,intensification,2017-03-08 09:00:00,2017-03-09 00:00:00
20170193,mature,2017-03-09 03:00:00,2017-03-09 06:00:00
20170193,decay,2017-03-09 09:00:00,2017-03-10 03:00:00
20170194,intensification,2017-03-08 09:00:00,2017-03-08 21:00:00
20170194,decay,2017-03-09 00:00:00,2017-03-09 21:00:00
20170225,incipient,2017-03-17 12:00:00,2017-03-17 15:00:00
20170225,intensification,2017-03-17 18:00:00,2017-03-18 06:00:00
20170225,mature,2017-03-18 09:00:00,2017-03-18 12:00:00
20170225,decay,2017-03-18 15:00:00,2017-03-18 18:00:00
20170228,incipient,2017-03-18 12:00:00,2017-03-18 15:00:00
20170228,intensification,2017-03-18 18:00:00,2017-03-19 09:00:00
20170228,mature,2017-03-19 12:00:00,2017-03-19 15:00:00
20170228,decay,2017-03-19 18:00:00,2017-03-20 03:00:00
20170242,incipient,2017-03-23 12:00:00,2017-03-23 15:00:00
20170242,intensification,2017-03-23 18:00:00,2017-03-26 12:00:00
20170242,mature,2017-03-26 15:00:00,2017-03-27 03:00:00
20170242,decay,2017-03-27 06:00:00,2017-03-28 09:00:00
20170245,incipient,2017-03-24 00:00:00,2017-03-24 15:00:00
20170245,intensification,2017-03-24 18:00:00,2017-03-26 18:00:00
20170245,mature,2017-03-26 21:00:00,2017-03-27 09:00:00
20170245,decay,2017-03-27 12:00:00,2017-03-29 00:00:00
20170245,residual,2017-03-29 03:00:00,2017-04-01 09:00:00
20170284,intensification,2017-04-05 15:00:00,2017-04-06 00:00:00
20170284,decay,2017-04-06 03:00:00,2017-04-06 15:00:00
20170285,incipient,2017-04-05 18:00:00,2017-04-05 21:00:00
20170285,intensification,2017-04-06 00:00:00,2017-04-06 18:00:00
20170285,mature,2017-04-06 21:00:00,2017-04-07 00:00:00
20170285,decay,2017-04-07 03:00:00,2017-04-07 21:00:00
20170288,incipient,2017-04-06 00:00:00,2017-04-06 15:00:00
20170288,intensification,2017-04-06 18:00:00,2017-04-07 18:00:00
20170288,mature,2017-04-07 21:00:00,2017-04-08 06:00:00
20170288,decay,2017-04-08 09:00:00,2017-04-09 06:00:00
20170296,incipient,2017-04-09 00:00:00,2017-04-09 12:00:00
20170296,intensification,2017-04-09 15:00:00,2017-04-10 21:00:00
20170296,mature,2017-04-11 00:00:00,2017-04-11 09:00:00
20170296,decay,2017-04-11 12:00:00,2017-04-12 09:00:00
20170299,incipient,2017-04-10 06:00:00,2017-04-10 18:00:00
20170299,intensification,2017-04-10 21:00:00,2017-04-12 18:00:00
20170299,mature,2017-04-12 21:00:00,2017-04-13 15:00:00
20170299,decay,2017-04-13 18:00:00,2017-04-16 21:00:00
20170319,incipient,2017-04-16 12:00:00,2017-04-16 15:00:00
20170319,intensification,2017-04-16 18:00:00,2017-04-18 12:00:00
20170319,mature,2017-04-18 15:00:00,2017-04-19 00:00:00
20170319,decay,2017-04-19 03:00:00,2017-04-20 09:00:00
20170319,residual,2017-04-20 12:00:00,2017-04-21 00:00:00
20170329,incipient,2017-04-19 03:00:00,2017-04-19 06:00:00
20170329,decay,2017-04-19 09:00:00,2017-04-19 18:00:00
20170329,intensification,2017-04-19 21:00:00,2017-04-19 21:00:00
20170329,decay 2,2017-04-20 00:00:00,2017-04-20 12:00:00
20170340,intensification,2017-04-21 18:00:00,2017-04-25 00:00:00
20170341,intensification,2017-04-22 03:00:00,2017-04-22 18:00:00
20170341,mature,2017-04-22 21:00:00,2017-04-23 03:00:00
20170341,decay,2017-04-23 06:00:00,2017-04-25 00:00:00
20170342,incipient,2017-04-22 09:00:00,2017-04-22 15:00:00
20170342,intensification,2017-04-22 18:00:00,2017-04-24 06:00:00
20170342,mature,2017-04-24 09:00:00,2017-04-25 00:00:00
20170342,decay,2017-04-25 03:00:00,2017-04-27 18:00:00
20170342,residual,2017-04-27 21:00:00,2017-04-28 09:00:00
20170347,intensification,2017-04-25 03:00:00,2017-04-26 09:00:00
20170348,incipient,2017-04-25 15:00:00,2017-04-25 15:00:00
20170348,intensification,2017-04-25 18:00:00,2017-04-26 21:00:00
20170348,mature,2017-04-27 00:00:00,2017-04-27 06:00:00
20170348,decay,2017-04-27 09:00:00,2017-04-30 00:00:00
20170369,intensification,2017-05-01 12:00:00,2017-05-02 06:00:00
20170369,decay,2017-05-02 09:00:00,2017-05-02 21:00:00
20170375,incipient,2017-05-02 12:00:00,2017-05-02 18:00:00
20170375,intensification,2017-05-02 21:00:00,2017-05-03 18:00:00
20170375,mature,2017-05-03 21:00:00,2017-05-04 06:00:00
20170375,decay,2017-05-04 09:00:00,2017-05-06 00:00:00
20170381,decay,2017-05-05 12:00:00,2017-05-05 21:00:00
20170381,intensification,2017-05-06 00:00:00,2017-05-07 09:00:00
20170381,mature,2017-05-07 12:00:00,2017-05-07 18:00:00
20170381,decay 2,2017-05-07 21:00:00,2017-05-09 12:00:00
20170385,intensification,2017-05-07 09:00:00,2017-05-09 09:00:00
20170395,decay,2017-05-09 12:00:00,2017-05-09 18:00:00
20170395,intensification,2017-05-09 21:00:00,2017-05-09 21:00:00
20170395,decay 2,2017-05-10 00:00:00,2017-05-10 09:00:00
20170409,incipient,2017-05-13 03:00:00,2017-05-13 15:00:00
20170409,intensification,2017-05-13 18:00:00,2017-05-15 15:00:00
20170409,mature,2017-05-15 18:00:00,2017-05-16 15:00:00
20170409,decay,2017-05-16 18:00:00,2017-05-20 03:00:00
20170410,incipient,2017-05-13 12:00:00,2017-05-13 18:00:00
20170410,intensification,2017-05-13 21:00:00,2017-05-14 21:00:00
20170410,mature,2017-05-15 00:00:00,2017-05-15 09:00:00
20170410,decay,2017-05-15 12:00:00,2017-05-17 06:00:00
20170432,incipient,2017-05-21 00:00:00,2017-05-21 03:00:00
20170432,intensification,2017-05-21 06:00:00,2017-05-22 03:00:00
20170432,mature,2017-05-22 06:00:00,2017-05-22 09:00:00
20170432,decay,2017-05-22 12:00:00,2017-05-23 06:00:00
20170432,residual,2017-05-23 09:00:00,2017-05-24 21:00:00
20170438,incipient,2017-05-22 00:00:00,2017-05-22 06:00:00
20170438,decay,2017-05-22 09:00:00,2017-05-22 21:00:00
20170438,intensification,2017-05-23 00:00:00,2017-05-24 03:00:00
20170446,incipient,2017-05-25 03:00:00,2017-05-25 12:00:00
20170446,intensification,2017-05-25 15:00:00,2017-05-25 15:00:00
20170446,decay,2017-05-25 18:00:00,2017-05-26 09:00:00
20170446,intensification 2,2017-05-26 12:00:00,2017-05-26 15:00:00
20170453,intensification,2017-05-26 18:00:00,2017-05-28 18:00:00
20170453,residual,2017-05-28 21:00:00,2017-05-29 06:00:00
20170467,incipient,2017-05-31 00:00:00,2017-06-01 00:00:00
20170467,intensification,2017-06-01 03:00:00,2017-06-03 03:00:00
20170467,mature,2017-06-03 06:00:00,2017-06-03 18:00:00
20170467,decay,2017-06-03 21:00:00,2017-06-04 21:00:00
20170479,decay,2017-06-04 03:00:00,2017-06-04 18:00:00
20170479,intensification,2017-06-04 21:00:00,2017-06-05 06:00:00
20170482,incipient,2017-06-04 18:00:00,2017-06-04 21:00:00
20170482,intensification,2017-06-05 00:00:00,2017-06-05 18:00:00
20170482,mature,2017-06-05 21:00:00,2017-06-06 00:00:00
20170482,decay,2017-06-06 03:00:00,2017-06-06 09:00:00
20170482,residual,2017-06-06 12:00:00,2017-06-07 18:00:00
20170484,incipient,2017-06-05 09:00:00,2017-06-05 18:00:00
20170484,intensification,2017-06-05 21:00:00,2017-06-05 21:00:00
20170484,decay,2017-06-06 00:00:00,2017-06-06 21:00:00
20170484,intensification 2,2017-06-07 00:00:00,2017-06-07 12:00:00
20170484,decay 2,2017-06-07 15:00:00,2017-06-07 21:00:00
20170485,incipient,2017-06-05 18:00:00,2017-06-06 03:00:00
20170485,intensification,2017-06-06 06:00:00,2017-06-07 09:00:00
20170485,mature,2017-06-07 12:00:00,2017-06-07 18:00:00
20170485,decay,2017-06-07 21:00:00,2017-06-08 15:00:00
20170489,decay,2017-06-07 12:00:00,2017-06-07 21:00:00
20170489,intensification,2017-06-08 00:00:00,2017-06-08 12:00:00
20170491,incipient,2017-06-07 18:00:00,2017-06-07 18:00:00
20170491,intensification,2017-06-07 21:00:00,2017-06-08 09:00:00
20170491,mature,2017-06-08 12:00:00,2017-06-08 15:00:00
20170491,decay,2017-06-08 18:00:00,2017-06-09 12:00:00
20170492,intensification,2017-06-08 00:00:00,2017-06-09 00:00:00
20170492,mature,2017-06-09 03:00:00,2017-06-09 12:00:00
20170492,decay,2017-06-09 15:00:00,2017-06-11 21:00:00
20170498,intensification,2017-06-09 18:00:00,2017-06-10 00:00:00
20170498,decay,2017-06-10 03:00:00,2017-06-10 18:00:00
20170504,incipient,2017-06-11 06:00:00,2017-06-12 00:00:00
20170504,intensification,2017-06-12 03:00:00,2017-06-13 18:00:00
20170504,mature,2017-06-13 21:00:00,2017-06-14 09:00:00
20170504,decay,2017-06-14 12:00:00,2017-06-16 00:00:00
20170510,incipient,2017-06-12 12:00:00,2017-06-12 18:00:00
20170510,intensification,2017-06-12 21:00:00,2017-06-13 15:00:00
20170510,mature,2017-06-13 18:00:00,2017-06-13 21:00:00
20170510,decay,2017-06-14 00:00:00,2017-06-14 12:00:00
20170511,decay,2017-06-13 06:00:00,2017-06-14 09:00:00
20170511,intensification,2017-06-14 12:00:00,2017-06-15 18:00:00
20170511,residual,2017-06-15 21:00:00,2017-06-16 03:00:00
20170514,incipient,2017-06-13 12:00:00,2017-06-13 18:00:00
20170514,intensification,2017-06-13 21:00:00,2017-06-14 18:00:00
20170514,mature,2017-06-14 21:00:00,2017-06-15 03:00:00
20170514,decay,2017-06-15 06:00:00,2017-06-16 15:00:00
20170520,incipient,2017-06-14 18:00:00,2017-06-15 00:00:00
20170520,intensification,2017-06-15 03:00:00,2017-06-15 18:00:00
20170520,mature,2017-06-15 21:00:00,2017-06-16 03:00:00
20170520,decay,2017-06-16 06:00:00,2017-06-17 00:00:00
20170534,incipient,2017-06-18 03:00:00,2017-06-18 15:00:00
20170534,intensification,2017-06-18 18:00:00,2017-06-20 03:00:00
20170534,mature,2017-06-20 06:00:00,2017-06-21 00:00:00
20170534,decay,2017-06-21 03:00:00,2017-06-24 18:00:00
20170544,incipient,2017-06-20 18:00:00,2017-06-20 21:00:00
20170544,decay,2017-06-21 00:00:00,2017-06-21 18:00:00
20170544,intensification,2017-06-21 21:00:00,2017-06-22 03:00:00
20170544,decay 2,2017-06-22 06:00:00,2017-06-22 18:00:00
20170548,incipient,2017-06-22 06:00:00,2017-06-22 09:00:00
20170548,intensification,2017-06-22 12:00:00,2017-06-23 21:00:00
20170548,mature,2017-06-24 00:00:00,2017-06-24 09:00:00
20170548,decay,2017-06-24 12:00:00,2017-06-26 03:00:00
20170554,incipient,2017-06-24 06:00:00,2017-06-24 09:00:00
20170554,decay,2017-06-24 12:00:00,2017-06-24 18:00:00
20170554,intensification,2017-06-24 21:00:00,2017-06-24 21:00:00
20170554,decay 2,2017-06-25 00:00:00,2017-06-25 09:00:00
20170556,incipient,2017-06-24 15:00:00,2017-06-25 21:00:00
20170556,intensification,2017-06-26 00:00:00,2017-06-28 12:00:00
20170556,mature,2017-06-28 15:00:00,2017-06-29 06:00:00
20170556,decay,2017-06-29 09:00:00,2017-06-30 15:00:00
20170575,incipient,2017-06-29 12:00:00,2017-06-29 12:00:00
20170575,intensification,2017-06-29 15:00:00,2017-06-30 06:00:00
20170575,mature,2017-06-30 09:00:00,2017-06-30 12:00:00
20170575,decay,2017-06-30 15:00:00,2017-06-30 18:00:00
20170576,intensification,2017-06-29 12:00:00,2017-06-30 09:00:00
20170576,mature,2017-06-30 12:00:00,2017-06-30 21:00:00
20170576,decay,2017-07-01 00:00:00,2017-07-03 12:00:00
20170587,incipient,2017-07-02 15:00:00,2017-07-03 03:00:00
20170587,intensification,2017-07-03 06:00:00,2017-07-04 06:00:00
20170587,mature,2017-07-04 09:00:00,2017-07-04 12:00:00
20170587,decay,2017-07-04 15:00:00,2017-07-05 09:00:00
20170595,intensification,2017-07-05 09:00:00,2017-07-05 18:00:00
20170595,mature,2017-07-05 21:00:00,2017-07-06 00:00:00
20170595,decay,2017-07-06 03:00:00,2017-07-07 00:00:00
20170595,intensification 2,2017-07-07 03:00:00,2017-07-08 03:00:00
20170595,mature 2,2017-07-08 06:00:00,2017-07-08 09:00:00
20170595,decay 2,2017-07-08 12:00:00,2017-07-08 15:00:00
20170596,incipient,2017-07-05 15:00:00,2017-07-05 15:00:00
20170596,intensification,2017-07-05 18:00:00,2017-07-07 06:00:00
20170596,mature,2017-07-07 09:00:00,2017-07-07 15:00:00
20170596,decay,2017-07-07 18:00:00,2017-07-08 15:00:00
20170601,decay,2017-07-06 15:00:00,2017-07-07 00:00:00
20170601,intensification,2017-07-07 03:00:00,2017-07-07 03:00:00
20170601,decay 2,2017-07-07 06:00:00,2017-07-07 21:00:00
20170634,intensification,2017-07-15 09:00:00,2017-07-16 03:00:00
20170634,mature,2017-07-16 06:00:00,2017-07-16 09:00:00
20170634,decay,2017-07-16 12:00:00,2017-07-16 18:00:00
20170634,intensification 2,2017-07-16 21:00:00,2017-07-17 00:00:00
20170634,mature 2,2017-07-17 03:00:00,2017-07-17 06:00:00
20170634,decay 2,2017-07-17 09:00:00,2017-07-18 09:00:00
20170643,decay,2017-07-17 12:00:00,2017-07-17 21:00:00
20170643,intensification,2017-07-18 00:00:00,2017-07-18 00:00:00
20170643,decay 2,2017-07-18 03:00:00,2017-07-18 09:00:00
20170662,intensification,2017-07-23 03:00:00,2017-07-24 03:00:00
20170662,mature,2017-07-24 06:00:00,2017-07-24 15:00:00
20170662,decay,2017-07-24 18:00:00,2017-07-26 15:00:00
20170662,intensification 2,2017-07-26 18:00:00,2017-07-28 21:00:00
20170662,mature 2,2017-07-29 00:00:00,2017-07-29 06:00:00
20170662,decay 2,2017-07-29 09:00:00,2017-07-29 21:00:00
20170673,incipient,2017-07-26 18:00:00,2017-07-27 00:00:00
20170673,intensification,2017-07-27 03:00:00,2017-07-28 03:00:00
20170673,mature,2017-07-28 06:00:00,2017-07-28 12:00:00
20170673,decay,2017-07-28 15:00:00,2017-07-30 06:00:00
20170676,incipient,2017-07-27 12:00:00,2017-07-27 15:00:00
20170676,intensification,2017-07-27 18:00:00,2017-07-28 12:00:00
20170676,mature,2017-07-28 15:00:00,2017-07-28 18:00:00
20170676,decay,2017-07-28 21:00:00,2017-07-29 06:00:00
20170679,intensification,2017-07-28 12:00:00,2017-07-29 12:00:00
20170684,incipient,2017-07-30 09:00:00,2017-07-30 18:00:00
20170684,intensification,2017-07-30 21:00:00,2017-08-07 21:00:00
20170684,mature,2017-08-08 00:00:00,2017-08-08 15:00:00
20170684,decay,2017-08-08 18:00:00,2017-08-10 18:00:00
20170687,incipient,2017-07-31 03:00:00,2017-07-31 09:00:00
20170687,intensification,2017-07-31 12:00:00,2017-07-31 12:00:00
20170687,decay,2017-07-31 15:00:00,2017-08-01 03:00:00
20170687,intensification 2,2017-08-01 06:00:00,2017-08-01 18:00:00
20170687,residual,2017-08-01 21:00:00,2017-08-01 21:00:00
20170688,intensification,2017-08-01 00:00:00,2017-08-02 09:00:00
20170696,incipient,2017-08-02 12:00:00,2017-08-03 15:00:00
20170696,intensification,2017-08-03 18:00:00,2017-08-05 21:00:00
20170696,mature,2017-08-06 00:00:00,2017-08-06 15:00:00
20170696,decay,2017-08-06 18:00:00,2017-08-08 00:00:00
20170699,incipient,2017-08-03 09:00:00,2017-08-03 15:00:00
20170699,intensification,2017-08-03 18:00:00,2017-08-04 09:00:00
20170699,mature,2017-08-04 12:00:00,2017-08-04 15:00:00
20170699,decay,2017-08-04 18:00:00,2017-08-05 06:00:00
20170707,incipient,2017-08-06 06:00:00,2017-08-07 00:00:00
20170707,intensification,2017-08-07 03:00:00,2017-08-10 12:00:00
20170707,mature,2017-08-10 15:00:00,2017-08-11 06:00:00
20170707,decay,2017-08-11 09:00:00,2017-08-13 00:00:00
20170717,incipient,2017-08-09 09:00:00,2017-08-09 18:00:00
20170717,intensification,2017-08-09 21:00:00,2017-08-10 18:00:00
20170717,mature,2017-08-10 21:00:00,2017-08-11 03:00:00
20170717,decay,2017-08-11 06:00:00,2017-08-12 21:00:00
20170717,residual,2017-08-13 00:00:00,2017-08-13 12:00:00
20170722,intensification,2017-08-11 06:00:00,2017-08-13 06:00:00
20170722,mature,2017-08-13 09:00:00,2017-08-13 21:00:00
20170722,decay,2017-08-14 00:00:00,2017-08-16 09:00:00
20170727,intensification,2017-08-12 12:00:00,2017-08-12 15:00:00
20170727,decay,2017-08-12 18:00:00,2017-08-13 09:00:00
20170743,intensification,2017-08-15 06:00:00,2017-08-17 18:00:00
20170743,incipient,2017-08-17 21:00:00,2017-08-18 21:00:00
20170743,decay,2017-08-19 00:00:00,2017-08-20 21:00:00
20170749,incipient,2017-08-17 00:00:00,2017-08-17 03:00:00
20170749,intensification,2017-08-17 06:00:00,2017-08-18 06:00:00
20170749,mature,2017-08-18 09:00:00,2017-08-18 15:00:00
20170749,decay,2017-08-18 18:00:00,2017-08-19 12:00:00
20170756,incipient,2017-08-18 15:00:00,2017-08-18 15:00:00
20170756,intensification,2017-08-18 18:00:00,2017-08-19 03:00:00
20170756,mature,2017-08-19 06:00:00,2017-08-19 12:00:00
20170756,decay,2017-08-19 15:00:00,2017-08-21 06:00:00
20180009,incipient,2018-01-02 09:00:00,2018-01-02 15:00:00
20180009,intensification,2018-01-02 18:00:00,2018-01-03 15:00:00
20180009,mature,2018-01-03 18:00:00,2018-01-03 21:00:00
20180009,decay,2018-01-04 00:00:00,2018-01-04 03:00:00
20180009,residual,2018-01-04 06:00:00,2018-01-05 03:00:00
20180010,incipient,2018-01-02 12:00:00,2018-01-03 18:00:00
20180010,intensification,2018-01-03 21:00:00,2018-01-06 12:00:00
20180010,mature,2018-01-06 15:00:00,2018-01-07 12:00:00
20180010,decay,2018-01-07 15:00:00,2018-01-10 18:00:00
20180011,intensification,2018-01-03 15:00:00,2018-01-05 00:00:00
20180011,mature,2018-01-05 03:00:00,2018-01-05 09:00:00
20180011,decay,2018-01-05 12:00:00,2018-01-06 09:00:00
20180016,incipient,2018-01-05 03:00:00,2018-01-05 18:00:00
20180016,intensification,2018-01-05 21:00:00,2018-01-07 12:00:00
20180016,mature,2018-01-07 15:00:00,2018-01-08 00:00:00
20180016,decay,2018-01-08 03:00:00,2018-01-09 00:00:00
20180039,incipient,2018-01-10 18:00:00,2018-01-11 00:00:00
20180039,intensification,2018-01-11 03:00:00,2018-01-13 03:00:00
20180039,mature,2018-01-13 06:00:00,2018-01-13 12:00:00
20180039,decay,2018-01-13 15:00:00,2018-01-14 09:00:00
20180050,incipient,2018-01-13 06:00:00,2018-01-13 21:00:00
20180050,intensification,2018-01-14 00:00:00,2018-01-15 12:00:00
20180050,mature,2018-01-15 15:00:00,2018-01-16 00:00:00
20180050,decay,2018-01-16 03:00:00,2018-01-17 09:00:00
20180056,incipient,2018-01-15 06:00:00,2018-01-15 12:00:00
20180056,decay,2018-01-15 15:00:00,2018-01-16 21:00:00
20180056,intensification,2018-01-17 00:00:00,2018-01-20 00:00:00
20180056,mature,2018-01-20 03:00:00,2018-01-20 21:00:00
20180056,decay 2,2018-01-21 00:00:00,2018-01-24 00:00:00
20180058,incipient,2018-01-15 15:00:00,2018-01-16 03:00:00
20180058,decay,2018-01-16 06:00:00,2018-01-16 15:00:00
20180058,intensification,2018-01-16 18:00:00,2018-01-16 18:00:00
20180058,decay 2,2018-01-16 21:00:00,2018-01-17 09:00:00
20180079,incipient,2018-01-22 18:00:00,2018-01-24 09:00:00
20180079,decay,2018-01-24 12:00:00,2018-01-24 18:00:00
20180079,intensification,2018-01-24 21:00:00,2018-01-26 12:00:00
20180079,mature,2018-01-26 15:00:00,2018-01-26 21:00:00
20180079,decay 2,2018-01-27 00:00:00,2018-01-27 15:00:00
20180082,incipient,2018-01-23 06:00:00,2018-01-23 18:00:00
20180082,intensification,2018-01-23 21:00:00,2018-01-25 18:00:00
20180082,mature,2018-01-25 21:00:00,2018-01-26 09:00:00
20180082,decay,2018-01-26 12:00:00,2018-01-29 00:00:00
20180096,incipient,2018-01-28 09:00:00,2018-01-29 03:00:00
20180096,intensification,2018-01-29 06:00:00,2018-01-30 18:00:00
20180096,mature,2018-01-30 21:00:00,2018-01-31 03:00:00
20180096,decay,2018-01-31 06:00:00,2018-01-31 18:00:00
20180099,incipient,2018-01-30 06:00:00,2018-01-30 06:00:00
20180099,intensification,2018-01-30 09:00:00,2018-01-31 09:00:00
20180099,mature,2018-01-31 12:00:00,2018-02-01 00:00:00
20180099,decay,2018-02-01 03:00:00,2018-02-03 15:00:00
20180105,intensification,2018-02-01 06:00:00,2018-02-02 03:00:00
20180105,mature,2018-02-02 06:00:00,2018-02-02 18:00:00
20180105,decay,2018-02-02 21:00:00,2018-02-05 18:00:00
20180106,decay,2018-02-01 09:00:00,2018-02-04 06:00:00
20180117,incipient,2018-02-05 09:00:00,2018-02-05 12:00:00
20180117,intensification,2018-02-05 15:00:00,2018-02-06 06:00:00
20180117,mature,2018-02-06 09:00:00,2018-02-06 15:00:00
20180117,decay,2018-02-06 18:00:00,2018-02-08 00:00:00
20180129,incipient,2018-02-09 00:00:00,2018-02-09 03:00:00
20180129,intensification,2018-02-09 06:00:00,2018-02-10 00:00:00
20180129,mature,2018-02-10 03:00:00,2018-02-10 09:00:00
20180129,decay,2018-02-10 12:00:00,2018-02-11 09:00:00
20180131,decay,2018-02-09 12:00:00,2018-02-09 18:00:00
20180131,intensification,2018-02-09 21:00:00,2018-02-10 09:00:00
20180131,decay 2,2018-02-10 12:00:00,2018-02-11 09:00:00
20180138,incipient,2018-02-11 12:00:00,2018-02-11 12:00:00
20180138,intensification,2018-02-11 15:00:00,2018-02-16 06:00:00
20180138,mature,2018-02-16 09:00:00,2018-02-17 03:00:00
20180138,decay,2018-02-17 06:00:00,2018-02-18 18:00:00
20180143,intensification,2018-02-12 06:00:00,2018-02-13 00:00:00
20180143,decay,2018-02-13 03:00:00,2018-02-14 09:00:00
20180148,incipient,2018-02-14 03:00:00,2018-02-14 21:00:00
20180148,intensification,2018-02-15 00:00:00,2018-02-17 03:00:00
20180148,mature,2018-02-17 06:00:00,2018-02-18 00:00:00
20180148,decay,2018-02-18 03:00:00,2018-02-21 06:00:00
20180149,decay,2018-02-14 12:00:00,2018-02-14 18:00:00
20180149,intensification,2018-02-14 21:00:00,2018-02-15 03:00:00
20180149,decay 2,2018-02-15 06:00:00,2018-02-15 09:00:00
20180154,incipient,2018-02-18 03:00:00,2018-02-18 18:00:00
20180154,intensification,2018-02-18 21:00:00,2018-02-21 03:00:00
20180154,mature,2018-02-21 06:00:00,2018-02-22 03:00:00
20180154,decay,2018-02-22 06:00:00,2018-02-26 03:00:00
20180159,incipient,2018-02-19 06:00:00,2018-02-20 09:00:00
20180159,intensification,2018-02-20 12:00:00,2018-02-23 12:00:00
20180159,mature,2018-02-23 15:00:00,2018-02-24 18:00:00
20180159,decay,2018-02-24 21:00:00,2018-02-28 09:00:00
20180160,intensification,2018-02-19 06:00:00,2018-02-19 12:00:00
20180160,mature,2018-02-19 15:00:00,2018-02-19 18:00:00
20180160,decay,2018-02-19 21:00:00,2018-02-21 03:00:00
20180167,incipient,2018-02-22 09:00:00,2018-02-22 18:00:00
20180167,decay,2018-02-22 21:00:00,2018-02-24 09:00:00
20180167,intensification,2018-02-24 12:00:00,2018-02-26 00:00:00
20180167,mature,2018-02-26 03:00:00,2018-02-26 09:00:00
20180167,decay 2,2018-02-26 12:00:00,2018-02-27 12:00:00
20180170,incipient,2018-02-23 06:00:00,2018-02-23 15:00:00
20180170,intensification,2018-02-23 18:00:00,2018-02-24 15:00:00
20180170,mature,2018-02-24 18:00:00,2018-02-25 00:00:00
20180170,decay,2018-02-25 03:00:00,2018-02-26 00:00:00
20180175,incipient,2018-02-25 03:00:00,2018-02-25 06:00:00
20180175,intensification,2018-02-25 09:00:00,2018-02-25 21:00:00
20180175,mature,2018-02-26 00:00:00,2018-02-26 06:00:00
20180175,decay,2018-02-26 09:00:00,2018-02-27 06:00:00
20180178,incipient,2018-02-26 06:00:00,2018-02-26 12:00:00
20180178,intensification,2018-02-26 15:00:00,2018-02-27 06:00:00
20180178,mature,2018-02-27 09:00:00,2018-02-27 12:00:00
20180178,decay,2018-02-27 15:00:00,2018-02-28 06:00:00
20180178,residual,2018-02-28 09:00:00,2018-02-28 21:00:00
20180181,incipient,2018-02-27 12:00:00,2018-02-27 21:00:00
20180181,intensification,2018-02-28 00:00:00,2018-03-01 00:00:00
20180181,mature,2018-03-01 03:00:00,2018-03-01 09:00:00
20180181,decay,2018-03-01 12:00:00,2018-03-02 09:00:00
20180182,incipient,2018-02-28 12:00:00,2018-03-01 00:00:00
20180182,intensification,2018-03-01 03:00:00,2018-03-02 15:00:00
20180182,mature,2018-03-02 18:00:00,2018-03-03 09:00:00
20180182,decay,2018-03-03 12:00:00,2018-03-06 00:00:00
20180194,incipient,2018-03-03 12:00:00,2018-03-03 18:00:00
20180194,intensification,2018-03-03 21:00:00,2018-03-05 00:00:00
20180194,mature,2018-03-05 03:00:00,2018-03-05 06:00:00
20180194,decay,2018-03-05 09:00:00,2018-03-05 12:00:00
20180194,residual,2018-03-05 15:00:00,2018-03-06 09:00:00
20180196,incipient,2018-03-03 15:00:00,2018-03-03 15:00:00
20180196,intensification,2018-03-03 18:00:00,2018-03-05 06:00:00
20180196,mature,2018-03-05 09:00:00,2018-03-06 00:00:00
