Latitude,Longitude,Limiar_Mediana_ms,Limiar_Q90_ms,Limiar_Q95_ms,Limiar_Q99_ms,Limiar_Maximo_ms
-29.5,-20.5,6.336708,10.41271,11.526252,13.793028,20.803125
-29.5,-20.25,6.3325853,10.362674,11.508239,13.777919,19.913973
-29.5,-20.0,6.342495,10.318284,11.509041,13.728616,19.413424
-29.5,-19.75,6.31848,10.275371,11.442056,13.661463,18.381676
-29.5,-19.5,6.311783,10.285554,11.400058,13.653042,17.8764
-29.5,-19.25,6.28349,10.238367,11.359236,13.555152,18.38136
-29.5,-19.0,6.283753,10.2284565,11.397598,13.665254,19.588043
-29.5,-18.75,6.2593412,10.238109,11.354792,13.5003195,20.928635
-29.5,-18.5,6.2480116,10.21419,11.296805,13.511129,22.18088
-29.5,-18.25,6.2173996,10.208218,11.313996,13.479212,22.78951
-29.5,-18.0,6.1848736,10.159384,11.21373,13.427273,23.22723
-29.5,-17.75,6.156565,10.154663,11.232439,13.382915,22.742973
-29.5,-17.5,6.147415,10.110459,11.182151,13.433245,22.498758
-29.5,-17.25,6.1420603,10.092836,11.178368,13.261336,21.16463
-29.5,-17.0,6.1473684,10.065424,11.194677,13.182332,20.621561
-29.5,-16.75,6.122742,10.044868,11.149497,13.363883,21.021523
-29.5,-16.5,6.128828,10.065637,11.201875,13.268891,21.321901
-29.5,-16.25,6.146145,10.035223,11.234069,13.407219,20.444433
-29.5,-16.0,6.11297,10.021448,11.206743,13.357466,19.123877
-29.5,-15.75,6.102798,9.996302,11.2379,13.2586,19.809965
-29.5,-15.5,6.083205,9.952141,11.152891,13.109113,20.173174
-29.5,-15.25,6.063427,9.955441,11.157096,13.220316,20.1118
-29.5,-15.0,6.0726166,9.985878,11.154881,13.134223,19.647118
-29.75,-85.0,6.053543,9.497173,10.43759,12.596166,17.217785
-29.75,-84.75,6.0575466,9.4847765,10.439238,12.573733,16.766142
-29.75,-84.5,6.067054,9.513332,10.397134,12.500826,16.833378
-29.75,-84.25,6.1065354,9.530486,10.470967,12.609742,16.925945
-29.75,-84.0,6.1338243,9.551528,10.469671,12.607764,17.280617
-29.75,-83.75,6.161365,9.559954,10.473602,12.505266,17.792976
-29.75,-83.5,6.2134337,9.566982,10.5007925,12.475425,17.44505
-29.75,-83.25,6.2195997,9.57477,10.499255,12.505205,17.126637
-29.75,-83.0,6.248225,9.585958,10.500358,12.504152,17.165474
-29.75,-82.75,6.276186,9.613742,10.501241,12.437963,17.070509
-29.75,-82.5,6.301447,9.632941,10.505111,12.382587,16.747276
-29.75,-82.25,6.3467617,9.666909,10.54549,12.412951,16.739681
-29.75,-82.0,6.3807282,9.682177,10.555984,12.291347,16.28491
-29.75,-81.75,6.4124975,9.694086,10.561725,12.29059,16.237514
-29.75,-81.5,6.439519,9.714839,10.574679,12.203332,15.880307
-29.75,-81.25,6.461853,9.734301,10.601339,12.175604,15.774725
-29.75,-81.0,6.5291634,9.775969,10.624346,12.102066,15.729915
-29.75,-80.75,6.5484037,9.795627,10.648904,12.121088,15.8832245
-29.75,-80.5,6.5909605,9.850574,10.687806,12.102715,15.97927
-29.75,-80.25,6.6409636,9.846799,10.697472,12.144105,16.13405
-29.75,-80.0,6.705941,9.888594,10.746015,12.142921,16.28641
-29.75,-79.75,6.7553825,9.964582,10.767713,12.206389,16.449638
-29.75,-79.5,6.7847314,9.9995985,10.745129,12.210722,16.307375
-29.75,-79.25,6.813316,10.027962,10.8184595,12.221371,16.398085
-29.75,-79.0,6.868211,10.076649,10.8389,12.195358,16.283144
-29.75,-78.75,6.9360814,10.136939,10.914188,12.260912,16.190472
-29.75,-78.5,6.953739,10.171869,10.939127,12.283387,16.156359
-29.75,-78.25,6.97527,10.218181,10.945515,12.292015,16.065706
-29.75,-78.0,7.010106,10.260924,11.039104,12.359521,15.929393
-29.75,-77.75,7.0725827,10.362691,11.119605,12.488633,15.736279
-29.75,-77.5,7.1967936,10.455097,11.22196,12.618567,15.471936
-29.75,-77.25,7.1936526,10.459394,11.24266,12.602043,15.161962
-29.75,-77.0,7.208663,10.532054,11.294424,12.655286,14.972282
-29.75,-76.75,7.273588,10.647303,11.387347,12.742565,14.723137
-29.75,-76.5,7.3888845,10.751798,11.514411,12.909373,14.884841
-29.75,-76.25,7.4831305,10.868156,11.648427,13.089928,15.158348
-29.75,-76.0,7.4548044,10.863329,11.627801,13.114523,15.164305
-29.75,-75.75,7.4937615,10.9229555,11.72649,13.266866,15.279571
-29.75,-75.5,7.569494,11.023082,11.844858,13.420992,15.461859
-29.75,-75.25,7.677143,11.126969,11.962862,13.56939,15.584934
-29.75,-75.0,7.7197075,11.187614,12.020044,13.645052,15.84278
-29.75,-74.75,7.6880403,11.189207,12.006922,13.634682,15.890831
-29.75,-74.5,7.726168,11.262228,12.09231,13.712986,16.07355
-29.75,-74.25,7.79676,11.37706,12.204326,13.80172,16.25587
-29.75,-74.0,7.847641,11.430308,12.253342,13.902554,16.298937
-29.75,-73.75,7.8132668,11.41729,12.275103,13.931429,16.403158
-29.75,-73.5,7.7509527,11.414175,12.260668,13.927666,16.459967
-29.75,-73.25,7.8557444,11.578444,12.448082,14.082383,16.869999
-29.75,-73.0,7.845984,11.5785885,12.469731,14.109015,17.023554
-29.75,-72.75,7.769952,11.533032,12.366849,14.027427,16.986528
-29.75,-72.5,7.802697,11.732482,12.564605,14.149849,17.247679
-29.75,-72.25,7.8454914,11.857889,12.70989,14.217748,17.23929
-29.75,-72.0,7.4944544,11.501131,12.369503,13.933004,17.021486
-29.75,-71.75,5.977804,9.521471,10.3771925,11.910054,15.087341
-29.75,-71.5,4.0461464,6.4113817,7.071637,8.481146,11.968504
-29.75,-71.25,1.5319422,3.0232449,3.4926193,4.291099,7.0094924
-29.75,-71.0,1.1856027,2.6894453,3.0293689,3.5137372,6.2470236
-29.75,-70.75,1.3268628,2.8381355,3.1190796,3.6245582,4.691482
-29.75,-70.5,1.3549516,2.4152455,2.6588109,3.3545897,4.3553944
-29.75,-70.25,1.1330127,2.2024546,2.4792616,3.1049473,4.382051
-29.75,-70.0,1.17398,3.152565,3.7390852,4.3616543,5.50146
-29.75,-69.75,1.531451,3.17565,4.1570916,5.1664085,7.240778
-29.75,-69.5,1.8623526,2.847458,3.5301967,4.8468666,7.015888
-29.75,-69.25,1.401863,2.5075538,2.7724278,3.8402383,5.950839
-29.75,-69.0,1.4780025,2.7814946,3.105372,3.8464699,6.077161
-29.75,-68.75,1.4415939,3.0873656,3.555098,4.4823966,7.6743546
-29.75,-68.5,1.6888433,3.204885,3.712194,4.679009,8.542994
-29.75,-68.25,1.3532867,3.1981208,3.8591132,5.4235,10.903206
-29.75,-68.0,1.5930798,3.0463383,3.8731923,5.825424,12.878257
-29.75,-67.75,1.6081822,3.0558298,3.6499465,5.201989,12.115842
-29.75,-67.5,1.5229248,2.7045434,3.0505588,3.7660124,7.953635
-29.75,-67.25,1.2714114,2.6484816,2.9980574,3.7667289,5.973239
-29.75,-67.0,1.7475643,3.0021853,3.5481906,5.0641637,8.614138
-29.75,-66.75,2.0315475,3.7987416,4.507023,6.4814396,10.947352
-29.75,-66.5,2.7270155,5.450467,6.4363403,8.487239,15.084604
-29.75,-66.25,3.4091012,6.5485125,7.3325367,8.966011,13.889676
-29.75,-66.0,3.7192197,6.891507,7.6198626,8.969693,12.237006
-29.75,-65.75,4.0508394,7.1170034,7.830658,9.220518,11.484199
-29.75,-65.5,4.2564306,7.328741,8.09058,9.47413,11.860161
-29.75,-65.25,4.4533052,7.4763308,8.216578,9.600703,12.059659
-29.75,-65.0,4.08733,6.7836456,7.4101553,8.838999,11.17168
-29.75,-64.75,3.7712173,6.15321,6.821284,8.136382,10.828673
-29.75,-64.5,3.7553675,6.0061884,6.7417235,8.194609,11.808025
-29.75,-64.25,3.799059,5.877886,6.6469717,8.318421,12.150263
-29.75,-64.0,3.866787,6.0069633,6.867592,8.774619,12.752912
-29.75,-63.75,3.456757,6.060268,6.970408,8.817051,12.232462
-29.75,-63.5,3.0781758,6.00484,6.922734,8.900204,11.978493
-29.75,-63.25,2.871376,5.6325235,6.5381308,8.529426,11.754946
-29.75,-63.0,2.8880377,5.4288487,6.274924,8.070251,11.465556
-29.75,-62.75,3.0192437,5.519134,6.3330526,8.038155,11.586694
-29.75,-62.5,3.205265,5.6789527,6.493351,8.362458,12.0264845
-29.75,-62.25,3.2101498,5.5970535,6.4053316,8.257608,11.529607
-29.75,-62.0,3.2444992,5.563038,6.39206,8.079799,10.869833
-29.75,-61.75,3.1250124,5.319897,6.101156,7.688332,10.841172
-29.75,-61.5,2.946527,4.953386,5.663866,7.0665903,10.243142
-29.75,-61.25,2.9023893,4.801543,5.513362,6.798,9.746314
-29.75,-61.0,3.0000944,5.0506816,5.7821393,7.142845,9.941644
-29.75,-60.75,3.0937486,5.3728337,6.1253185,7.4920554,10.656675
-29.75,-60.5,3.223881,5.6396403,6.4324164,7.936326,12.260201
-29.75,-60.25,3.3236647,5.769727,6.578778,8.152597,11.903914
-29.75,-60.0,3.1725166,5.536626,6.2775292,7.8598704,10.83098
-29.75,-59.75,3.1095352,5.235422,5.943556,7.377863,10.26377
-29.75,-59.5,3.115604,5.27023,6.0047646,7.4273667,10.590218
-29.75,-59.25,3.2033823,5.44334,6.194359,7.5897894,11.115783
-29.75,-59.0,3.2890542,5.5048976,6.2665687,7.721076,11.063965
-29.75,-58.75,3.2874703,5.53622,6.2933245,7.695123,11.120272
-29.75,-58.5,3.3665009,5.6152315,6.359941,7.769875,11.15817
-29.75,-58.25,3.3932831,5.636061,6.3819704,7.8004155,10.578558
-29.75,-58.0,3.3392107,5.606536,6.3470235,7.712078,10.118745
-29.75,-57.75,3.3260326,5.6011305,6.322468,7.7267733,9.836014
-29.75,-57.5,3.4058166,5.6567073,6.3652797,7.793146,9.89479
-29.75,-57.25,3.5044012,5.719413,6.4158845,7.7631693,10.0637665
-29.75,-57.0,3.5354457,5.734557,6.3559175,7.651354,10.21839
-29.75,-56.75,3.7226562,5.979658,6.633664,7.8461514,10.4402485
-29.75,-56.5,3.8222198,6.1864033,6.8617034,8.188005,10.656059
-29.75,-56.25,3.8443084,6.241153,6.8980613,8.266082,11.335279
-29.75,-56.0,3.7074714,6.0688176,6.7283444,8.057852,10.697048
-29.75,-55.75,3.6822836,6.095403,6.752552,8.097892,10.864148
-29.75,-55.5,3.6314073,6.044556,6.6963534,8.067015,10.866703
-29.75,-55.25,3.4552314,5.8069396,6.479693,7.704894,10.616346
-29.75,-55.0,3.2041297,5.4419417,6.0797873,7.309606,10.503417
-29.75,-54.75,3.2396297,5.4296284,6.096615,7.265962,10.762971
-29.75,-54.5,3.213978,5.387327,6.0559955,7.2452374,9.998237
-29.75,-54.25,3.0606089,5.237744,5.960884,7.0320854,10.035566
-29.75,-54.0,2.930925,4.9637074,5.631195,6.753812,9.910628
-29.75,-53.75,2.6643777,4.662998,5.2772994,6.3391466,9.701402
-29.75,-53.5,2.4817767,4.475943,5.081117,6.198888,9.850195
-29.75,-53.25,2.4094806,4.424506,5.0354,6.097209,9.799519
-29.75,-53.0,2.358623,4.2955065,4.843151,5.9784517,10.024668
-29.75,-52.75,2.31039,4.2978725,4.853472,6.0376773,10.115145
-29.75,-52.5,2.301659,4.206818,4.768337,5.9967484,10.014889
-29.75,-52.25,2.4288435,4.349893,4.9627233,6.2229967,9.983617
-29.75,-52.0,2.5555677,4.539428,5.1624255,6.515403,9.958632
-29.75,-51.75,2.5084853,4.568651,5.198043,6.5490613,9.628424
-29.75,-51.5,2.38265,4.4114504,5.029505,6.419284,9.826721
-29.75,-51.25,2.1697588,4.1761656,4.8122063,6.2047615,9.443482
-29.75,-51.0,2.0307035,3.9692943,4.5524654,5.949438,9.023861
-29.75,-50.75,2.1402907,3.979813,4.550572,5.9319286,8.968783
-29.75,-50.5,2.394397,4.3336024,4.931291,6.263326,9.389032
-29.75,-50.25,2.862226,5.3211627,6.110195,7.4831314,10.2094755
-29.75,-50.0,4.84427,8.406011,9.403819,11.395295,14.980963
-29.75,-49.75,5.9352875,10.010596,11.065303,13.145044,16.493181
-29.75,-49.5,6.5607796,10.943048,12.071205,13.947396,17.151064
-29.75,-49.25,6.756499,11.182503,12.341809,14.164786,17.502012
-29.75,-49.0,7.1596575,11.53719,12.695556,14.581652,17.863775
-29.75,-48.75,7.301025,11.636079,12.72876,14.684858,17.874826
-29.75,-48.5,7.510609,11.681233,12.81122,14.701491,18.4511
-29.75,-48.25,7.6241198,11.715956,12.824228,14.780972,19.308159
-29.75,-48.0,7.656435,11.728095,12.8019285,14.856477,19.553972
-29.75,-47.75,7.7307057,11.700445,12.830125,14.865356,20.033978
-29.75,-47.5,7.7012606,11.602839,12.640744,14.824927,19.977646
-29.75,-47.25,7.677985,11.523185,12.550713,14.742242,19.253223
-29.75,-47.0,7.6319456,11.454217,12.405034,14.633127,20.648317
-29.75,-46.75,7.588336,11.357356,12.350846,14.567554,22.103615
-29.75,-46.5,7.544245,11.255221,12.270555,14.588421,20.083157
-29.75,-46.25,7.528697,11.217197,12.245212,14.663018,18.463942
-29.75,-46.0,7.47423,11.134036,12.231197,14.506014,18.463554
-29.75,-45.75,7.451147,11.09437,12.163377,14.523649,18.69859
-29.75,-45.5,7.4546494,11.059904,12.158955,14.527332,19.381456
-29.75,-45.25,7.4102674,11.024809,12.173417,14.461147,20.011343
-29.75,-45.0,7.4194384,11.021307,12.199179,14.397856,20.529781
-29.75,-44.75,7.3834877,11.061044,12.22235,14.399416,20.264175
-29.75,-44.5,7.36564,11.058086,12.181667,14.439086,18.419277
-29.75,-44.25,7.3704796,11.052935,12.161852,14.374454,20.519596
-29.75,-44.0,7.353791,11.030443,12.194362,14.322856,21.089298
-29.75,-43.75,7.356249,11.041269,12.250402,14.291081,20.228783
-29.75,-43.5,7.380131,11.045528,12.251882,14.31079,21.023432
-29.75,-43.25,7.3499784,11.013635,12.266919,14.377612,21.34417
-29.75,-43.0,7.3337946,11.029803,12.326649,14.49251,21.64956
-29.75,-42.75,7.3163505,11.052519,12.302896,14.607114,20.789213
-29.75,-42.5,7.313858,11.039038,12.3396,14.642917,21.407322
-29.75,-42.25,7.320984,11.02033,12.312083,14.612882,21.75732
-29.75,-42.0,7.327109,11.002314,12.265879,14.514406,21.92109
-29.75,-41.75,7.340002,11.031678,12.270947,14.473953,21.852423
-29.75,-41.5,7.328519,11.099851,12.283993,14.549562,21.748856
-29.75,-41.25,7.332657,11.075963,12.2797165,14.603774,21.538685
-29.75,-41.0,7.323364,11.053631,12.255387,14.50624,21.151001
-29.75,-40.75,7.3327866,11.017797,12.224094,14.546375,20.77919
-29.75,-40.5,7.3301964,11.036494,12.202353,14.619002,20.211626
-29.75,-40.25,7.3182335,11.056475,12.142382,14.607172,20.242163
-29.75,-40.0,7.299957,11.077125,12.198203,14.630651,19.847975
-29.75,-39.75,7.2909503,11.080727,12.184721,14.594095,19.645138
-29.75,-39.5,7.2702875,11.007716,12.170284,14.547681,19.64299
-29.75,-39.25,7.274211,11.063101,12.18394,14.568647,19.61454
-29.75,-39.0,7.300022,11.087351,12.158752,14.542279,19.328972
-29.75,-38.75,7.297245,11.123866,12.204936,14.527923,19.344189
-29.75,-38.5,7.301135,11.082124,12.206315,14.571972,19.327888
-29.75,-38.25,7.294737,11.024497,12.175851,14.627096,18.64981
-29.75,-38.0,7.293848,11.065025,12.203492,14.572153,19.063143
-29.75,-37.75,7.3053865,11.068557,12.184119,14.663267,19.738056
-29.75,-37.5,7.312372,11.03949,12.260313,14.628571,20.366636
-29.75,-37.25,7.2892737,11.011415,12.2596035,14.530526,20.308111
-29.75,-37.0,7.249394,10.996855,12.260841,14.425019,20.276253
-29.75,-36.75,7.2402,11.039298,12.250159,14.546133,20.24073
-29.75,-36.5,7.220514,11.035309,12.162866,14.479178,20.239609
-29.75,-36.25,7.235773,11.045608,12.211848,14.480804,20.791878
-29.75,-36.0,7.2242565,11.025484,12.2026,14.558378,21.086197
-29.75,-35.75,7.1961484,11.012101,12.127791,14.593417,20.909235
-29.75,-35.5,7.2067776,11.019638,12.203594,14.619446,21.71815
-29.75,-35.25,7.168023,10.957181,12.141975,14.596026,22.367685
-29.75,-35.0,7.1650476,10.960737,12.163869,14.561158,22.829924
-29.75,-34.75,7.159724,10.979898,12.129223,14.631406,20.261269
-29.75,-34.5,7.152531,10.9438095,12.11144,14.608275,19.49125
-29.75,-34.25,7.142346,10.955415,12.210568,14.63387,19.612928
-29.75,-34.0,7.108512,10.946672,12.20533,14.459774,19.66421
-29.75,-33.75,7.1010103,10.947687,12.174455,14.448479,19.613132
-29.75,-33.5,7.0894747,10.949078,12.129273,14.471912,18.7329
-29.75,-33.25,7.073385,10.94162,12.09523,14.434509,19.213644
-29.75,-33.0,7.069537,10.962735,12.140092,14.37836,19.344725
-29.75,-32.75,7.024635,10.910048,12.117503,14.388326,19.117682
-29.75,-32.5,6.992009,10.906841,12.147342,14.263211,19.306913
-29.75,-32.25,6.953082,10.90249,12.148078,14.408281,19.970343
-29.75,-32.0,6.9216022,10.86708,12.0790825,14.414478,20.321049
-29.75,-31.75,6.9230494,10.912881,12.096719,14.457734,20.549307
-29.75,-31.5,6.9212937,10.894415,12.09769,14.291464,20.997602
-29.75,-31.25,6.9082766,10.890604,12.139278,14.292778,21.643589
-29.75,-31.0,6.8860817,10.858678,12.121433,14.3844795,21.817911
-29.75,-30.75,6.8684254,10.834337,12.077924,14.302931,21.874104
-29.75,-30.5,6.8858495,10.855142,12.131497,14.393673,21.867416
-29.75,-30.25,6.8592153,10.843218,12.086264,14.223144,20.399504
-29.75,-30.0,6.8601513,10.836218,12.110111,14.405802,19.882727
-29.75,-29.75,6.836406,10.801357,12.123898,14.234604,20.29123
-29.75,-29.5,6.79596,10.777357,12.033431,14.237358,20.455088
-29.75,-29.25,6.773342,10.78076,12.021412,14.258952,20.623545
-29.75,-29.0,6.7541876,10.752868,11.995496,14.170584,19.638582
-29.75,-28.75,6.736702,10.771181,12.015992,14.115175,19.966839
-29.75,-28.5,6.7217064,10.798521,12.010778,14.132021,20.291403
-29.75,-28.25,6.6910276,10.765991,12.004953,14.107813,20.528559
-29.75,-28.0,6.680194,10.797099,12.027706,14.108896,21.017302
-29.75,-27.75,6.680931,10.765596,11.962805,14.178855,20.27899
-29.75,-27.5,6.6733246,10.771559,11.949253,14.016178,19.50766
-29.75,-27.25,6.659191,10.7570305,11.957479,14.079794,18.74034
-29.75,-27.0,6.6471767,10.731458,11.925081,14.136127,18.403727
-29.75,-26.75,6.634478,10.742194,11.9158535,14.116016,18.280605
-29.75,-26.5,6.6295347,10.700232,11.91744,14.052445,18.192572
-29.75,-26.25,6.6174803,10.690482,11.91601,13.982952,17.881731
-29.75,-26.0,6.6130238,10.660738,11.877625,13.907066,18.027258
-29.75,-25.75,6.5998297,10.652287,11.845137,13.860614,18.097946
-29.75,-25.5,6.5994763,10.65439,11.824881,13.990246,18.267073
-29.75,-25.25,6.594373,10.673606,11.768318,13.887933,18.615416
-29.75,-25.0,6.600946,10.664257,11.805695,13.912138,19.132734
-29.75,-24.75,6.582199,10.648969,11.794192,13.897148,19.122498
-29.75,-24.5,6.5364437,10.623265,11.768614,13.921936,19.008932
-29.75,-24.25,6.527054,10.63437,11.744091,13.994273,18.830425
-29.75,-24.0,6.5191207,10.620831,11.706185,13.904891,18.465078
-29.75,-23.75,6.5332146,10.615354,11.709323,13.956881,18.419266
-29.75,-23.5,6.5286417,10.590134,11.680096,13.938207,17.982658
-29.75,-23.25,6.529998,10.608934,11.677509,14.005237,18.111607
-29.75,-23.0,6.537938,10.642171,11.685331,13.997594,17.88941
-29.75,-22.75,6.527957,10.624836,11.74005,14.006278,17.733809
-29.75,-22.5,6.5073996,10.652488,11.736961,14.051238,18.162062
-29.75,-22.25,6.464509,10.629793,11.744497,13.983149,18.28376
-29.75,-22.0,6.4162197,10.571039,11.741469,13.863525,18.003897
-29.75,-21.75,6.431781,10.600443,11.787797,13.912299,17.717985
-29.75,-21.5,6.4300537,10.594254,11.77727,13.823935,17.494997
-29.75,-21.25,6.4276624,10.596632,11.757145,14.010394,17.856026
-29.75,-21.0,6.4211407,10.585683,11.684281,13.938465,18.029652
-29.75,-20.75,6.4233656,10.564394,11.647638,13.91988,20.38471
-29.75,-20.5,6.4080896,10.54334,11.664438,13.8818,20.529392
-29.75,-20.25,6.406375,10.51057,11.631656,13.83169,17.14384
-29.75,-20.0,6.3966293,10.468289,11.627103,13.878675,17.309444
-29.75,-19.75,6.3976493,10.40223,11.596747,13.812121,17.344397
-29.75,-19.5,6.383006,10.337955,11.553684,13.797523,17.79075
-29.75,-19.25,6.403079,10.338595,11.542111,13.74344,18.557533
-29.75,-19.0,6.3664103,10.317778,11.460825,13.732995,19.763401
-29.75,-18.75,6.3413925,10.310899,11.427124,13.764835,21.183237
-29.75,-18.5,6.310104,10.291067,11.418559,13.717572,22.034199
-29.75,-18.25,6.2862334,10.282004,11.371072,13.567695,22.39536
-29.75,-18.0,6.269985,10.269215,11.38995,13.66148,20.904774
-29.75,-17.75,6.2509336,10.262488,11.343837,13.4769,19.875124
-29.75,-17.5,6.2423553,10.267672,11.3505945,13.481745,19.511328
-29.75,-17.25,6.217103,10.201182,11.289998,13.455377,19.468086
-29.75,-17.0,6.19849,10.155341,11.285632,13.463966,19.378149
-29.75,-16.75,6.1979885,10.157932,11.325202,13.48793,19.219942
-29.75,-16.5,6.1784463,10.156509,11.328726,13.467634,18.856344
-29.75,-16.25,6.190251,10.115052,11.328976,13.527917,19.563725
-29.75,-16.0,6.1817136,10.101328,11.297983,13.487554,18.96396
-29.75,-15.75,6.164464,10.0800905,11.312795,13.38908,19.323387
-29.75,-15.5,6.16501,10.093038,11.306722,13.348582,19.346987
-29.75,-15.25,6.136393,10.063597,11.255148,13.280475,18.793373
-29.75,-15.0,6.1431913,10.082754,11.257481,13.255752,17.914907
-30.0,-85.0,6.036783,9.533553,10.477858,12.690671,18.12715
-30.0,-84.75,6.030033,9.504938,10.437644,12.65538,17.318203
-30.0,-84.5,6.0527325,9.5086775,10.450919,12.662712,16.978624
-30.0,-84.25,6.085003,9.526393,10.462557,12.625214,17.035242
-30.0,-84.0,6.119969,9.558458,10.493387,12.684387,17.430918
-30.0,-83.75,6.1343126,9.582192,10.487303,12.697036,17.788652
-30.0,-83.5,6.179722,9.585828,10.491233,12.653555,17.368906
-30.0,-83.25,6.2194815,9.609939,10.528254,12.60586,17.27221
-30.0,-83.0,6.2379227,9.591745,10.520487,12.50196,17.324099
-30.0,-82.75,6.28327,9.622889,10.526699,12.47845,17.389563
-30.0,-82.5,6.283139,9.631048,10.50436,12.507483,17.060053
-30.0,-82.25,6.3236103,9.663018,10.529979,12.4159,16.46315
-30.0,-82.0,6.3541164,9.703394,10.545809,12.41669,16.897676
-30.0,-81.75,6.381448,9.707225,10.561385,12.302317,16.425018
-30.0,-81.5,6.4232025,9.735172,10.599391,12.28249,16.136814
-30.0,-81.25,6.4437275,9.755243,10.627495,12.170578,16.04535
-30.0,-81.0,6.5094614,9.783929,10.682051,12.172107,16.009909
-30.0,-80.75,6.54447,9.816827,10.696637,12.192258,16.106016
-30.0,-80.5,6.586072,9.849042,10.719857,12.123058,16.1834
-30.0,-80.25,6.630175,9.883201,10.7742605,12.117244,16.17781
-30.0,-80.0,6.68093,9.919909,10.775402,12.177412,16.300095
-30.0,-79.75,6.7556396,10.000999,10.787271,12.210762,16.441093
-30.0,-79.5,6.781354,10.04811,10.817182,12.189258,16.52948
-30.0,-79.25,6.8148823,10.06103,10.847643,12.233366,16.632526
-30.0,-79.0,6.8669834,10.132011,10.868952,12.240991,16.788794
-30.0,-78.75,6.931603,10.191113,10.916402,12.30266,16.665014
-30.0,-78.5,6.9686375,10.220217,10.961372,12.292861,16.619043
-30.0,-78.25,6.9690366,10.258901,11.012837,12.349285,16.645048
-30.0,-78.0,7.001197,10.288366,11.059912,12.399515,16.514446
-30.0,-77.75,7.0668783,10.376417,11.128867,12.545252,16.23291
-30.0,-77.5,7.1723595,10.4908905,11.267874,12.667548,15.902926
-30.0,-77.25,7.1754165,10.502442,11.265463,12.662465,15.550159
-30.0,-77.0,7.19813,10.565109,11.332544,12.713126,15.205933
-30.0,-76.75,7.273284,10.663663,11.431756,12.798263,15.237213
-30.0,-76.5,7.3838863,10.770676,11.543833,12.916036,15.185023
-30.0,-76.25,7.4699526,10.889465,11.672854,13.103324,15.071738
-30.0,-76.0,7.4618993,10.890849,11.677094,13.133992,15.159766
-30.0,-75.75,7.510578,10.949648,11.7524185,13.26135,15.299767
-30.0,-75.5,7.5917883,11.0505705,11.861395,13.415356,15.48229
-30.0,-75.25,7.6813602,11.170878,11.998523,13.564973,15.675036
-30.0,-75.0,7.714521,11.228333,12.070137,13.670673,15.9714775
-30.0,-74.75,7.6748896,11.244055,12.050613,13.68758,16.01773
-30.0,-74.5,7.747654,11.308714,12.165185,13.798716,16.265938
-30.0,-74.25,7.826132,11.395574,12.26321,13.861778,16.443558
-30.0,-74.0,7.8515577,11.462722,12.287789,13.884204,16.517324
-30.0,-73.75,7.810792,11.429232,12.294017,13.962775,16.51549
-30.0,-73.5,7.7862144,11.473156,12.34385,13.9952965,16.63368
-30.0,-73.25,7.8438215,11.528584,12.394797,14.05663,16.844652
-30.0,-73.0,7.797831,11.555637,12.406776,14.124982,17.042288
-30.0,-72.75,7.7297754,11.510954,12.40859,14.038181,17.204035
-30.0,-72.5,7.736351,11.681714,12.544015,14.220183,17.461353
-30.0,-72.25,7.9034576,11.907298,12.769991,14.373724,17.4757
-30.0,-72.0,7.5755596,11.645352,12.487901,14.041917,16.992668
-30.0,-71.75,6.1683974,9.654995,10.500339,11.95474,15.176144
-30.0,-71.5,3.8991337,6.2628503,6.951004,8.361828,12.028744
-30.0,-71.25,1.441257,3.246002,3.8161538,4.4444304,6.5036206
-30.0,-71.0,1.1389403,2.7280002,3.076271,3.501029,4.3795958
-30.0,-70.75,1.0151281,2.387802,2.621493,2.913755,3.1686594
-30.0,-70.5,0.9772234,1.9465334,2.086109,2.2975826,2.5977654
-30.0,-70.25,0.90065265,1.649182,1.7525139,1.9937915,2.6144705
-30.0,-70.0,1.1237174,2.4304588,3.1341364,3.6591036,4.92442
-30.0,-69.75,1.628654,2.7256408,3.3779602,4.632929,6.630553
-30.0,-69.5,1.8434887,3.673506,4.169705,4.9451118,6.4632125
-30.0,-69.25,1.7925593,3.5548952,4.04967,4.892443,6.7044716
-30.0,-69.0,1.735676,3.0792396,3.3823042,3.9429476,6.2054434
-30.0,-68.75,1.5841103,2.978081,3.3907285,4.287655,7.5855317
-30.0,-68.5,1.8410747,3.3391938,3.8449988,4.9814024,9.47273
-30.0,-68.25,1.513707,3.4637647,4.222226,5.790678,10.829983
-30.0,-68.0,1.7697811,3.3151588,4.0578246,5.684009,12.710946
-30.0,-67.75,1.9196153,3.5975451,4.22005,6.072661,14.235747
-30.0,-67.5,1.9580286,3.410861,3.9272034,4.98739,10.385862
-30.0,-67.25,1.6290321,3.6097314,4.16233,5.1295767,8.776673
-30.0,-67.0,2.1404305,4.496004,5.1987305,7.2625613,11.560046
-30.0,-66.75,2.884447,5.6289377,6.577828,8.737996,14.228441
-30.0,-66.5,3.372892,5.9088144,6.751665,8.507475,13.978245
-30.0,-66.25,3.618394,6.3472204,7.112337,8.42491,11.293354
-30.0,-66.0,3.7514768,6.6757064,7.445231,8.82654,11.514583
-30.0,-65.75,4.159259,7.2133827,8.042839,9.449682,11.737812
-30.0,-65.5,4.376569,7.491396,8.3328705,9.793072,12.805458
-30.0,-65.25,4.2192564,7.1857305,7.9044433,9.360181,11.843878
-30.0,-65.0,3.8558307,6.489904,7.182322,8.546873,10.908225
