track_id,time,phase,east_km,north_km,fwd_km,left_km,wind_speed_ms,exceed_15_6,exceed_20_0,exceed_25_0,exceed_q90,exceed_q95,exceed_q99
20150005,2015-01-04 20:00:00,intensification,-921.2453476636078,384.0222737999997,-636.1246229296482,-769.0978880929115,17.75739288330078,True,False,False,True,True,False
20150005,2015-01-04 21:00:00,intensification,-261.08969601747566,516.4312911999996,-175.2258307802733,-551.5115738806936,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-04 22:00:00,intensification,-303.59551108043956,513.9304874,-264.4423406125644,-535.1308519593532,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-04 23:00:00,intensification,-345.10524675667796,510.43392619999986,-287.76659138230286,-544.8218178809888,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-05 00:00:00,intensification,-374.8038288070766,506.52459044000017,-316.8029844154607,-544.6842570465129,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-05 01:00:00,intensification,-407.6136043182766,503.83231623999984,-371.5305428907839,-530.9999143242671,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-05 02:00:00,intensification,-446.4394054511865,501.74595680000033,-397.1296266392327,-541.6135223110114,17.236230850219727,True,False,False,True,True,False
20150005,2015-01-05 03:00:00,intensification,-42.72900675794246,190.73880496000004,-16.508927877035095,-194.767849083056,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 04:00:00,intensification,-83.88268668673335,185.11558648000008,-52.24816621349767,-196.40319399374795,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 05:00:00,intensification,-126.76537504446851,176.94748148000022,-75.99727031845046,-203.97128821582746,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 06:00:00,intensification,-166.770638801492,163.0260249199999,-89.2895395654009,-215.44676579534178,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 07:00:00,intensification,-204.5754291699158,144.35454396000026,-127.57311491326122,-215.4401098525591,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 08:00:00,intensification,-248.38558330191134,127.15783036000032,-184.41109842532504,-209.42076924617203,17.201004028320312,True,False,False,True,True,False
20150005,2015-01-05 09:00:00,intensification,124.47802012784445,388.81359791999995,263.41452305557596,-311.90315879427527,16.758434295654297,True,False,False,True,True,False
20150005,2015-01-05 10:00:00,intensification,67.97873065669388,365.10232660000014,199.3090357922367,-313.36356674316403,16.758434295654297,True,False,False,True,True,False
20150005,2015-01-05 11:00:00,intensification,17.016796638282703,346.8121166399997,131.45113452288632,-321.3857726297035,16.758434295654297,True,False,False,True,True,False
