phase,quad_type,cell_x,cell_y,nivel,n_ciclones_contrib,n_ciclones,taxa_contagem_media,taxa_acumulada_media,cell_center_x_km,cell_center_y_km
intensification,fixed,5,-9,b99,231,1751,0.019647294035468634,0.33382468933429227,550.0,-850.0
intensification,fixed,5,-9,q90,413,1751,0.07001265889675487,1.0719155538760814,550.0,-850.0
intensification,fixed,5,-9,q95,231,1751,0.032951449075797445,0.5426156796392474,550.0,-850.0
intensification,fixed,5,-9,q99,58,1751,0.006254448696457415,0.11587749925540204,550.0,-850.0
intensification,fixed,5,-8,15_6,196,1751,0.024931279588399743,0.4253600019955035,550.0,-750.0
intensification,fixed,5,-8,20_0,12,1751,0.0006934711646522655,0.015027061366929419,550.0,-750.0
intensification,fixed,5,-8,b90,730,1751,0.10639897041295311,1.533974906740391,550.0,-750.0
intensification,fixed,5,-8,b95,439,1751,0.05285710927796944,0.8216621942005947,550.0,-750.0
intensification,fixed,5,-8,b99,243,1751,0.01949190865714049,0.32853543247856987,550.0,-750.0
intensification,fixed,5,-8,q90,413,1751,0.06628868109102737,1.010178768713095,550.0,-750.0
intensification,fixed,5,-8,q95,243,1751,0.033137328363821536,0.5402040834967826,550.0,-750.0
intensification,fixed,5,-8,q99,58,1751,0.0064352781824779754,0.11982273001341136,550.0,-750.0
intensification,fixed,5,-7,15_6,228,1751,0.026338171985852386,0.4468746288528311,550.0,-650.0
intensification,fixed,5,-7,20_0,12,1751,0.0006266927194877033,0.013191076972686986,550.0,-650.0
intensification,fixed,5,-7,b90,795,1751,0.11494871615103737,1.6447475264899512,550.0,-650.0
intensification,fixed,5,-7,b95,494,1751,0.05752124464552264,0.8854051051208085,550.0,-650.0
intensification,fixed,5,-7,b99,268,1751,0.020036186369928537,0.33559986154676597,550.0,-650.0
intensification,fixed,5,-7,q90,450,1751,0.07264804213276028,1.0966040314337775,550.0,-650.0
intensification,fixed,5,-7,q95,268,1751,0.03486663691060634,0.5633955906214381,550.0,-650.0
intensification,fixed,5,-7,q99,67,1751,0.006228594428142402,0.11511970986593509,550.0,-650.0
intensification,fixed,5,-6,15_6,268,1751,0.029009828243973308,0.4926313099745708,550.0,-550.0
intensification,fixed,5,-6,20_0,16,1751,0.000633405229672615,0.013238781973572464,550.0,-550.0
intensification,fixed,5,-6,b90,879,1751,0.13528063330684736,1.92775398063767,550.0,-550.0
intensification,fixed,5,-6,b95,575,1751,0.0696150876787787,1.0598280962072817,550.0,-550.0
intensification,fixed,5,-6,b99,314,1751,0.023398784877540112,0.3879477154462662,550.0,-550.0
intensification,fixed,5,-6,q90,544,1751,0.08983968924553673,1.3404615632726018,550.0,-550.0
intensification,fixed,5,-6,q95,314,1751,0.040343372011504626,0.646698375595772,550.0,-550.0
intensification,fixed,5,-6,q99,84,1751,0.007205640259358572,0.1326102908426991,550.0,-550.0
intensification,fixed,5,-5,15_6,337,1751,0.038426020579320375,0.6525517364143848,550.0,-450.0
intensification,fixed,5,-5,20_0,28,1751,0.0011884697693664292,0.024892747071704826,550.0,-450.0
intensification,fixed,5,-5,25_0,1,1751,1.6317206494248183e-05,0.000415802811140764,550.0,-450.0
intensification,fixed,5,-5,b90,972,1751,0.16537743422030504,2.362537381510192,550.0,-450.0
intensification,fixed,5,-5,b95,681,1751,0.08907597667064245,1.3602995183335707,550.0,-450.0
intensification,fixed,5,-5,b99,398,1751,0.03278858082516848,0.5407933289603418,550.0,-450.0
intensification,fixed,5,-5,q90,637,1751,0.11105402044450678,1.666362102305188,550.0,-450.0
intensification,fixed,5,-5,q95,398,1751,0.05548073205588999,0.8856250791008865,550.0,-450.0
intensification,fixed,5,-5,q99,132,1751,0.010876488203085859,0.19670555244738158,550.0,-450.0
intensification,fixed,5,-4,15_6,431,1751,0.05303535624358766,0.9017166555027067,550.0,-350.0
intensification,fixed,5,-4,20_0,35,1751,0.0014557723869086925,0.03035625570845399,550.0,-350.0
intensification,fixed,5,-4,b90,1102,1751,0.20919499368913444,2.9902644677925694,550.0,-350.0
intensification,fixed,5,-4,b95,815,1751,0.11796154667696175,1.8021511937203627,550.0,-350.0
intensification,fixed,5,-4,b99,521,1751,0.04633069444683686,0.7616553777935311,550.0,-350.0
intensification,fixed,5,-4,q90,779,1751,0.14589886352539025,2.1849191488870785,550.0,-350.0
intensification,fixed,5,-4,q95,521,1751,0.07684444430473761,1.2277436652331666,550.0,-350.0
intensification,fixed,5,-4,q99,175,1751,0.016009473491213715,0.28581479355207595,550.0,-350.0
intensification,fixed,5,-3,15_6,540,1751,0.07244609748144312,1.2366236044181376,550.0,-250.0
intensification,fixed,5,-3,20_0,52,1751,0.0024042905730708754,0.05016782654881562,550.0,-250.0
intensification,fixed,5,-3,b90,1184,1751,0.25463684098779166,3.6577018473312504,550.0,-250.0
intensification,fixed,5,-3,b95,926,1751,0.15141910041784204,2.3170653637740912,550.0,-250.0
intensification,fixed,5,-3,b99,622,1751,0.06297866286718191,1.0373179174378222,550.0,-250.0
intensification,fixed,5,-3,q90,880,1751,0.1850874382374687,2.7772836883444683,550.0,-250.0
intensification,fixed,5,-3,q95,622,1751,0.10124269119853428,1.6192818135412892,550.0,-250.0
intensification,fixed,5,-3,q99,240,1751,0.023007183392222158,0.40996533456952017,550.0,-250.0
intensification,fixed,5,-2,15_6,606,1751,0.09041646420484127,1.5513806856656325,550.0,-150.0
intensification,fixed,5,-2,20_0,68,1751,0.0033358728666001373,0.06986317799250255,550.0,-150.0
intensification,fixed,5,-2,b90,1255,1751,0.30177717065165355,4.343906692873391,550.0,-150.0
intensification,fixed,5,-2,b95,1006,1751,0.18659785260318845,2.849722626814605,550.0,-150.0
intensification,fixed,5,-2,b99,716,1751,0.07929346594669932,1.3054483784197741,550.0,-150.0
intensification,fixed,5,-2,q90,967,1751,0.22498210389387602,3.3718740160541576,550.0,-150.0
intensification,fixed,5,-2,q95,716,1751,0.1278048114652641,2.0357074616663557,550.0,-150.0
intensification,fixed,5,-2,q99,292,1751,0.029151112364584467,0.5202654174919866,550.0,-150.0
intensification,fixed,5,-1,15_6,646,1751,0.10437033167995496,1.7975931617814591,550.0,-50.0
intensification,fixed,5,-1,20_0,89,1751,0.004466103009156931,0.09355129555133312,550.0,-50.0
intensification,fixed,5,-1,b90,1328,1751,0.3434789455636737,4.940825574221795,550.0,-50.0
intensification,fixed,5,-1,b95,1068,1751,0.21514757969305892,3.27847084309958,550.0,-50.0
intensification,fixed,5,-1,b99,784,1751,0.09431149249781852,1.5449290605744255,550.0,-50.0
intensification,fixed,5,-1,q90,1040,1751,0.2565936530473833,3.8418945112435123,550.0,-50.0
intensification,fixed,5,-1,q95,784,1751,0.1497681476197015,2.374597136859242,550.0,-50.0
intensification,fixed,5,-1,q99,336,1751,0.035106164186764544,0.6226461233504572,550.0,-50.0
intensification,fixed,5,0,15_6,679,1751,0.11328490827958476,1.9495134117301847,550.0,50.0
intensification,fixed,5,0,20_0,83,1751,0.0048531670118131245,0.10173299284258111,550.0,50.0
intensification,fixed,5,0,b90,1377,1751,0.37918649432443186,5.416103857834845,550.0,50.0
intensification,fixed,5,0,b95,1146,1751,0.2369383712150555,3.581497449162472,550.0,50.0
intensification,fixed,5,0,b99,832,1751,0.10435736624783301,1.6916732457440173,550.0,50.0
intensification,fixed,5,0,q90,1102,1751,0.28334857995087537,4.20834781864198,550.0,50.0
intensification,fixed,5,0,q95,832,1751,0.16445946063467531,2.586241632055074,550.0,50.0
intensification,fixed,5,0,q99,356,1751,0.03902783882352253,0.6790512812358535,550.0,50.0
intensification,fixed,5,1,15_6,691,1751,0.11589240352389163,1.9880385770864586,550.0,150.0
intensification,fixed,5,1,20_0,74,1751,0.004468190564207948,0.09370609077826532,550.0,150.0
intensification,fixed,5,1,25_0,1,1751,6.718849732925723e-06,0.00016940450685955845,550.0,150.0
intensification,fixed,5,1,b90,1406,1751,0.4009431495856829,5.674913958147084,550.0,150.0
intensification,fixed,5,1,b95,1200,1751,0.2500126889984919,3.7458488073020035,550.0,150.0
intensification,fixed,5,1,b99,852,1751,0.10774915190655936,1.72657626127455,550.0,150.0
intensification,fixed,5,1,q90,1145,1751,0.2990171011681728,4.403748739047777,550.0,150.0
intensification,fixed,5,1,q95,852,1751,0.17210230168442356,2.6818394704828505,550.0,150.0
intensification,fixed,5,1,q99,348,1751,0.038586065766274984,0.6622947657049405,550.0,150.0
intensification,fixed,5,2,15_6,668,1751,0.11079806162927425,1.897376943696596,550.0,250.0
intensification,fixed,5,2,20_0,63,1751,0.0037052294213943205,0.07779953545291157,550.0,250.0
intensification,fixed,5,2,b90,1414,1751,0.4078385764181251,5.710599583625562,550.0,250.0
intensification,fixed,5,2,b95,1199,1751,0.25121136338418737,3.7243441554265018,550.0,250.0
intensification,fixed,5,2,b99,836,1751,0.10514754217355797,1.666710459479421,550.0,250.0
intensification,fixed,5,2,q90,1148,1751,0.30199746397627714,4.405137429754731,550.0,250.0
intensification,fixed,5,2,q95,836,1751,0.17132100997156038,2.640511869536029,550.0,250.0
intensification,fixed,5,2,q99,326,1751,0.03544154393221675,0.599810755968073,550.0,250.0
intensification,fixed,5,3,15_6,625,1751,0.09989025255460958,1.7062036310401871,550.0,350.0
intensification,fixed,5,3,20_0,56,1751,0.003072673147910901,0.06427625562959893,550.0,350.0
intensification,fixed,5,3,b90,1406,1751,0.4024114275138466,5.55342059243987,550.0,350.0
intensification,fixed,5,3,b95,1176,1751,0.2458253223556315,3.584586124298839,550.0,350.0
intensification,fixed,5,3,b99,817,1751,0.09964158670030396,1.547817408593645,550.0,350.0
intensification,fixed,5,3,q90,1141,1751,0.2981004752313806,4.277291515209382,550.0,350.0
intensification,fixed,5,3,q95,817,1751,0.1650812129767797,2.5011675375684077,550.0,350.0
intensification,fixed,5,3,q99,307,1751,0.031549279605460036,0.5207231214909415,550.0,350.0
intensification,fixed,5,4,15_6,556,1751,0.08530651595925975,1.4537998207556837,550.0,450.0
intensification,fixed,5,4,20_0,45,1751,0.002350259072704926,0.04916188840200112,550.0,450.0
intensification,fixed,5,4,b90,1380,1751,0.38941259206878465,5.268005354120247,550.0,450.0
intensification,fixed,5,4,b95,1132,1751,0.23258920362238814,3.316422379924152,550.0,450.0
intensification,fixed,5,4,b99,783,1751,0.09010912963366399,1.364087796224196,550.0,450.0
intensification,fixed,5,4,q90,1093,1751,0.2849127059100886,3.999231371460387,550.0,450.0
intensification,fixed,5,4,q95,783,1751,0.15159854690711083,2.246965646578773,550.0,450.0
intensification,fixed,5,4,q99,285,1751,0.026751048320666194,0.43068578277090064,550.0,450.0
intensification,fixed,5,5,15_6,489,1751,0.07054118800193056,1.1987224475022333,550.0,550.0
intensification,fixed,5,5,20_0,35,1751,0.0015912006410637495,0.03343493147569215,550.0,550.0
intensification,fixed,5,5,b90,1331,1751,0.36851736851788924,4.853108548599573,550.0,550.0
intensification,fixed,5,5,b95,1093,1751,0.21354249399193784,2.9624578809087043,550.0,550.0
intensification,fixed,5,5,b99,729,1751,0.07919788599917155,1.1681614643892155,550.0,550.0
intensification,fixed,5,5,q90,1050,1751,0.2660146313389123,3.634692233914672,550.0,550.0
intensification,fixed,5,5,q95,729,1751,0.13424171023810394,1.9350102871589094,550.0,550.0
intensification,fixed,5,5,q99,252,1751,0.023676029915632824,0.369153925824788,550.0,550.0
intensification,fixed,5,6,15_6,428,1751,0.057018606075065266,0.9651134158069675,550.0,650.0
intensification,fixed,5,6,20_0,28,1751,0.0010267605950201161,0.021532707479256417,550.0,650.0
intensification,fixed,5,6,b90,1300,1751,0.33797470362251153,4.33472472180268,550.0,650.0
intensification,fixed,5,6,b95,1035,1751,0.191053357515639,2.573299420936692,550.0,650.0
intensification,fixed,5,6,b99,673,1751,0.06928441215604794,0.9863461494829442,550.0,650.0
intensification,fixed,5,6,q90,1003,1751,0.23898188897544917,3.1754614551546205,550.0,650.0
intensification,fixed,5,6,q95,673,1751,0.11784265093182351,1.6384076993470549,550.0,650.0
intensification,fixed,5,6,q99,224,1751,0.02125488682504398,0.3168562048193115,550.0,650.0
intensification,fixed,5,7,15_6,377,1751,0.045767121059116504,0.7717317412406902,550.0,750.0
intensification,fixed,5,7,20_0,21,1751,0.0008013069536173542,0.016563051169132845,550.0,750.0
intensification,fixed,5,7,b90,1260,1751,0.30607589943062946,3.8074470832943987,550.0,750.0
intensification,fixed,5,7,b95,1005,1751,0.1666351483294081,2.185082616665343,550.0,750.0
intensification,fixed,5,7,b99,626,1751,0.05962149083575633,0.8243549128317305,550.0,750.0
intensification,fixed,5,7,q90,961,1751,0.21063185318049887,2.722305658444342,550.0,750.0
intensification,fixed,5,7,q95,626,1751,0.10207198623307626,1.385689800089243,550.0,750.0
intensification,fixed,5,7,q99,188,1751,0.017273804797960653,0.24886825960565828,550.0,750.0
intensification,fixed,5,8,15_6,316,1751,0.035466141847625685,0.598578216696501,550.0,850.0
intensification,fixed,5,8,20_0,15,1751,0.0005479596078787277,0.011262506546970212,550.0,850.0
intensification,fixed,5,8,b90,1218,1751,0.2752215571007297,3.325909555617286,550.0,850.0
intensification,fixed,5,8,b95,956,1751,0.14569524186345315,1.8561175039200073,550.0,850.0
intensification,fixed,5,8,b99,566,1751,0.051892207229034246,0.6985865261203122,550.0,850.0
intensification,fixed,5,8,q90,902,1751,0.18436492571643776,2.3145364153789107,550.0,850.0
intensification,fixed,5,8,q95,566,1751,0.08818640471325617,1.166013970989107,550.0,850.0
intensification,fixed,5,8,q99,167,1751,0.015087747203829134,0.208416664135768,550.0,850.0
intensification,fixed,5,9,15_6,267,1751,0.027729233517059512,0.46660388164269406,550.0,950.0
intensification,fixed,5,9,20_0,10,1751,0.00023655354191186184,0.004904520168975456,550.0,950.0
intensification,fixed,5,9,b90,1154,1751,0.23471679207824234,2.762760598095848,550.0,950.0
intensification,fixed,5,9,b95,856,1751,0.12196999061872078,1.5185974963440418,550.0,950.0
intensification,fixed,5,9,b99,528,1751,0.04334377569554319,0.5669188892996513,550.0,950.0
intensification,fixed,5,9,q90,808,1751,0.15311793796631054,1.878539406247958,550.0,950.0
intensification,fixed,5,9,q95,528,1751,0.07378142139037566,0.9535846892615617,550.0,950.0
intensification,fixed,5,9,q99,147,1751,0.012241944688921681,0.16433352092040965,550.0,950.0
intensification,fixed,6,-10,15_6,147,1751,0.014477756750447624,0.24506466709383354,650.0,-950.0
intensification,fixed,6,-10,20_0,7,1751,0.0003950213236111765,0.008191295068317917,650.0,-950.0
intensification,fixed,6,-10,b90,566,1751,0.05702516538427655,0.8309302881502085,650.0,-950.0
intensification,fixed,6,-10,b95,332,1751,0.028598396653585607,0.44796228965474716,650.0,-950.0
intensification,fixed,6,-10,b99,165,1751,0.009769434608668212,0.1668436994191473,650.0,-950.0
intensification,fixed,6,-10,q90,301,1751,0.0366187170499825,0.5625937774967923,650.0,-950.0
intensification,fixed,6,-10,q95,165,1751,0.016353707638133704,0.27091593649208034,650.0,-950.0
intensification,fixed,6,-10,q99,37,1751,0.003490043551819755,0.06444521165583254,650.0,-950.0
intensification,fixed,6,-9,15_6,201,1751,0.03024714785018502,0.5149920425346904,650.0,-850.0
intensification,fixed,6,-9,20_0,9,1751,0.0010618958375814991,0.02244703583995573,650.0,-850.0
intensification,fixed,6,-9,b90,726,1751,0.10908559891895958,1.5982370699738409,650.0,-850.0
intensification,fixed,6,-9,b95,446,1751,0.055134124520076766,0.8716507160484716,650.0,-850.0
intensification,fixed,6,-9,b99,227,1751,0.020746139065970053,0.3564555995972684,650.0,-850.0
intensification,fixed,6,-9,q90,409,1751,0.0698149582541872,1.0803839368888881,650.0,-850.0
intensification,fixed,6,-9,q95,227,1751,0.033664646693277546,0.5605715531260711,650.0,-850.0
intensification,fixed,6,-9,q99,61,1751,0.007168713002756589,0.13377800299242185,650.0,-850.0
intensification,fixed,6,-8,15_6,203,1751,0.0283277901354125,0.48387088906872416,650.0,-750.0
intensification,fixed,6,-8,20_0,10,1751,0.0010641205497600582,0.02292199355734564,650.0,-750.0
intensification,fixed,6,-8,25_0,1,1751,8.786188112287485e-05,0.002289335688833287,650.0,-750.0
intensification,fixed,6,-8,b90,748,1751,0.10947272870010122,1.59392482224425,650.0,-750.0
intensification,fixed,6,-8,b95,456,1751,0.05472142745890148,0.8610552941354371,650.0,-750.0
intensification,fixed,6,-8,b99,238,1751,0.02029558707705312,0.34730966558790616,650.0,-750.0
intensification,fixed,6,-8,q90,411,1751,0.06862916025506487,1.0592630148219593,650.0,-750.0
intensification,fixed,6,-8,q95,238,1751,0.03361763118630827,0.5559915057372254,650.0,-750.0
intensification,fixed,6,-8,q99,60,1751,0.0065174648133564375,0.12357012713300189,650.0,-750.0
intensification,fixed,6,-7,15_6,211,1751,0.027191453458818286,0.4610909949127677,650.0,-650.0
intensification,fixed,6,-7,20_0,11,1751,0.000831699637821137,0.017582847746890576,650.0,-650.0
intensification,fixed,6,-7,b90,777,1751,0.11532665808943418,1.6625577941167924,650.0,-650.0
intensification,fixed,6,-7,b95,482,1751,0.057958801114800416,0.8972193477783519,650.0,-650.0
intensification,fixed,6,-7,b99,255,1751,0.01940463191643146,0.32657851715927755,650.0,-650.0
intensification,fixed,6,-7,q90,444,1751,0.07382886176196483,1.1213897977921863,650.0,-650.0
intensification,fixed,6,-7,q95,255,1751,0.033932701106627564,0.5521298784905256,650.0,-650.0
intensification,fixed,6,-7,q99,62,1751,0.005568128956421677,0.10462944067984205,650.0,-650.0
intensification,fixed,6,-6,15_6,247,1751,0.028763554668627418,0.487025646033043,650.0,-550.0
intensification,fixed,6,-6,20_0,15,1751,0.0007024128072620128,0.014542723739912389,650.0,-550.0
intensification,fixed,6,-6,b90,852,1751,0.13231049574424575,1.890228943944981,650.0,-550.0
intensification,fixed,6,-6,b95,553,1751,0.06690030483673794,1.0220025096669747,650.0,-550.0
intensification,fixed,6,-6,b99,297,1751,0.02137790567653342,0.35584803159502193,650.0,-550.0
intensification,fixed,6,-6,q90,517,1751,0.08614581090547337,1.290926004565838,650.0,-550.0
intensification,fixed,6,-6,q95,297,1751,0.03849462146692022,0.6180036843486582,650.0,-550.0
intensification,fixed,6,-6,q99,71,1751,0.0059998614896364846,0.11092510180727594,650.0,-550.0
intensification,fixed,6,-5,15_6,309,1751,0.034642268529009555,0.5846613700927147,650.0,-450.0
intensification,fixed,6,-5,20_0,20,1751,0.0009301215189433219,0.019263754835551497,650.0,-450.0
intensification,fixed,6,-5,b90,952,1751,0.15657938365767665,2.229860554191952,650.0,-450.0
intensification,fixed,6,-5,b95,647,1751,0.0819010663739436,1.2439780149680435,650.0,-450.0
intensification,fixed,6,-5,b99,371,1751,0.027423287687585295,0.45175484122902176,650.0,-450.0
intensification,fixed,6,-5,q90,608,1751,0.10452535309431221,1.5591110043034908,650.0,-450.0
intensification,fixed,6,-5,q95,371,1751,0.04738315187072449,0.7580145999576064,650.0,-450.0
